109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/jquery/jquery-migrate.js HTTP/2.0" 200 31610 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_ReCaptchaWebapiUi/js/jquery-mixin.js HTTP/2.0" 200 1385 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/apply/main.js HTTP/2.0" 200 3660 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Ui/js/lib/knockout/bootstrap.js HTTP/2.0" 200 529 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/requirejs/text.js HTTP/2.0" 200 4525 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/smart-keyboard-handler.js HTTP/2.0" 200 2753 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/mage.js HTTP/2.0" 200 2415 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/ie-class-fixer.js HTTP/2.0" 200 271 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/underscore.js HTTP/2.0" 200 75508 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/translate.js HTTP/2.0" 200 1895 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/Magento_Ui/js/modal/modal.js HTTP/2.0" 200 15238 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/mage/utils/wrapper.js HTTP/2.0" 200 4697 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
109.115.114.105 - - [22/Feb/2023:10:02:00 +0000] "GET /static/version1677029626/frontend/Magento/luma/it_IT/knockoutjs/knockout.js HTTP/2.0" 200 387952 "https://api.jode.it/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36" "-"
